Data;DataReferencia;IPCA;IPCA_Livres;IPCA_Servicos;IPCA_BensIndustrializados;IPCA_AlimentacaoDomicilio;IPCA_Administrados;Cambio;IGP-M;TaxaDesocupacao;Caminho
09/12/2021;15/07/2023;0.2;0.165;0.3195;0.14;0.0;0.4804;5.4784;0.5;11.9937;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/12/2021;15/08/2023;0.15;0.12;0.2;0.2342;0.09;0.3;5.45;0.5;11.9937;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/12/2021;15/09/2023;0.23;0.25;0.2905;0.3;0.15;0.26;5.465;0.5;11.9937;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/12/2021;15/10/2023;0.3;0.32;0.3;0.32;0.4155;0.3;5.4411;0.5;11.9937;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/12/2021;15/11/2023;0.3;0.3;0.3;0.2449;0.485;0.3593;5.4;0.5;11.9937;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/12/2021;15/06/2023;0.2;0.21;0.295;0.2019;0.1;0.2611;5.5;0.5;11.9937;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/12/2021;15/11/2022;0.404;0.37;0.33;0.3;0.57;0.5665;5.6;0.51;11.9586;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/12/2021;15/10/2021;0.404;0.37;0.33;0.3;0.57;0.5665;5.6;0.51;12.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/12/2021;15/09/2022;0.35;0.35;0.4;0.4;0.1;0.455;5.65;0.5627;12.1;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/12/2021;15/10/2022;0.43;0.43;0.38;0.51;0.5192;0.42;5.6167;0.58;12.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/12/2021;15/11/2021;1.09;0.69;0.36;1.37;0.5;2.1;5.6167;0.58;12.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/12/2021;15/12/2021;0.72;0.86;0.81;0.8865;0.875;0.45;5.6;0.6;12.225;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/12/2021;15/02/2022;0.72;0.895;1.3;0.625;0.41;0.31;5.5117;0.4;12.7764;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/12/2021;15/03/2022;0.47;0.525;0.379;0.5259;0.7569;0.32;5.5151;0.4;13.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/12/2021;15/01/2022;0.56;0.595;0.34;0.645;1.025;0.3266;5.5075;0.5303;12.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/12/2021;15/05/2022;0.0908;0.23;0.1053;0.4193;0.2;-0.515;5.58;0.34;12.7;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/12/2021;15/06/2022;0.3;0.27;0.35;0.32;0.03;0.47;5.6;0.4;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/12/2021;15/07/2022;0.43;0.27;0.5194;0.19;-0.12;0.93;5.6;0.39;12.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/12/2021;15/08/2022;0.28;0.18;0.24;0.37;-0.11;0.595;5.62;0.3986;12.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/12/2021;15/04/2022;0.4686;0.438;0.3751;0.4;0.64;0.61;5.5442;0.35;12.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/12/2021;15/05/2023;0.25;0.2;0.1459;0.2629;0.185;0.375;5.5;0.26;12.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/12/2021;15/02/2023;0.3914;0.41;0.7449;0.3;0.3;0.35;5.51;0.38;12.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/12/2021;15/03/2023;0.3;0.3;0.26;0.3;0.4694;0.3022;5.515;0.3122;12.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/12/2021;15/04/2023;0.3;0.29;0.2935;0.29;0.4;0.3587;5.5;0.34;12.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/12/2021;15/06/2023;0.195;0.21;0.29;0.21;0.1;0.3156;5.5;0.34;12.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/12/2021;15/12/2023;0.4111;0.4333;0.5514;0.345;0.6774;0.296;5.5;0.34;12.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/12/2021;15/08/2023;0.1538;0.16;0.2;0.3;0.035;0.3;5.5;0.34;12.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/12/2021;15/09/2023;0.2212;0.25;0.2955;0.34;0.2357;0.2801;5.5;0.34;12.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/12/2021;15/10/2023;0.31;0.4653;0.3593;0.3645;0.3828;0.3;5.5;0.34;12.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/12/2021;15/11/2023;0.31;0.308;0.35;0.25;0.49;0.3593;5.45;0.34;12.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/12/2021;15/01/2023;0.4088;0.44;0.3992;0.3;0.645;0.355;5.5886;0.4065;11.9;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/12/2021;15/07/2023;0.2284;0.2065;0.3737;0.1101;-0.0229;0.62;5.5;0.4065;11.9;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/12/2021;15/12/2022;0.58;0.71;0.74;0.52;0.8144;0.455;5.6;0.5;11.9437;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/12/2021;15/07/2022;0.4106;0.28;0.5088;0.1895;-0.125;0.92;5.6108;0.3524;12.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/12/2021;15/10/2022;0.41;0.455;0.3885;0.5478;0.5;0.43;5.685;0.575;12.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/12/2021;15/10/2021;0.41;0.455;0.3885;0.5478;0.5;0.43;5.685;0.575;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/12/2021;15/11/2021;0.41;0.455;0.3885;0.5478;0.5;0.43;5.685;0.575;12.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/12/2021;15/12/2021;0.72;0.86;0.8;0.8929;0.89;0.37;5.5907;0.6;12.25;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/12/2021;15/01/2022;0.5445;0.58;0.335;0.65;1.04;0.3233;5.51;0.518;12.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/12/2021;15/02/2022;0.69;0.88;1.3;0.585;0.405;0.306;5.5117;0.4;12.7764;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/12/2021;15/03/2022;0.45;0.49;0.35;0.523;0.7569;0.3161;5.5231;0.4;13.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/12/2021;15/11/2022;0.4;0.37;0.3469;0.31;0.57;0.5915;5.635;0.52;11.9586;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/12/2021;15/05/2022;0.15;0.225;0.1005;0.4197;0.185;-0.3655;5.554;0.34;12.7;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/12/2021;15/06/2022;0.3;0.27;0.36;0.3204;0.0533;0.4875;5.6;0.4;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/12/2021;15/04/2022;0.47;0.43;0.3701;0.4;0.63;0.615;5.5442;0.35;12.9;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/12/2021;15/08/2022;0.28;0.185;0.23;0.3929;-0.095;0.59;5.66;0.3986;12.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/12/2021;15/09/2022;0.35;0.345;0.4;0.41;0.11;0.45;5.7;0.5627;12.1;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/12/2021;15/01/2023;0.415;0.45;0.3992;0.305;0.64;0.35;5.6;0.4065;12.0637;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/12/2021;15/02/2023;0.3964;0.41;0.7449;0.3;0.3;0.32;5.52;0.38;12.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/12/2021;15/03/2023;0.3;0.305;0.27;0.3;0.4688;0.3;5.53;0.3122;12.91;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/12/2021;15/04/2023;0.3;0.3;0.2968;0.295;0.4;0.3587;5.54;0.34;12.91;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/12/2021;15/05/2023;0.25;0.2;0.123;0.2765;0.15;0.372;5.55;0.2706;12.91;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/12/2021;15/08/2023;0.1577;0.18;0.1957;0.2671;0.06;0.3;5.53;0.2706;12.91;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/12/2021;15/07/2023;0.2321;0.21;0.3737;0.115;-0.0458;0.6;5.5425;0.2706;12.91;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/12/2021;15/12/2022;0.58;0.695;0.74;0.5;0.81;0.475;5.6;0.5;11.9937;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/12/2021;15/09/2023;0.2212;0.25;0.2955;0.346;0.2357;0.28;5.5;0.5;11.9937;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/12/2021;15/10/2023;0.31;0.4;0.3593;0.3873;0.3828;0.3;5.5;0.5;11.9937;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/12/2021;15/11/2023;0.315;0.3235;0.3489;0.25;0.49;0.3594;5.5;0.5;11.9937;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/12/2021;15/06/2023;0.195;0.21;0.295;0.21;0.1;0.29;5.5416;0.5;11.9937;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/12/2021;15/11/2022;0.404;0.395;0.35;0.31;0.57;0.5911;5.6526;0.52;11.9586;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/12/2021;15/12/2023;0.4064;0.4354;0.5514;0.397;0.6774;0.296;5.6526;0.52;11.9586;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/12/2021;15/09/2022;0.36;0.35;0.4;0.41;0.11;0.44;5.675;0.56;12.1639;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/12/2021;15/10/2021;0.36;0.35;0.4;0.41;0.11;0.44;5.675;0.56;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/12/2021;15/11/2021;0.36;0.35;0.4;0.41;0.11;0.44;5.675;0.56;12.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/12/2021;15/12/2021;0.72;0.86;0.8;0.935;0.87;0.377;5.6;0.6;12.2549;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/12/2021;15/01/2022;0.535;0.58;0.335;0.64;1.04;0.3233;5.515;0.52;12.495;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/12/2021;15/02/2022;0.7;0.885;1.29;0.5785;0.41;0.32;5.5157;0.4;12.7764;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/12/2021;15/10/2022;0.43;0.4865;0.3969;0.546;0.5;0.43;5.69;0.57;12.0568;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/12/2021;15/04/2022;0.47;0.43;0.3751;0.4222;0.63;0.585;5.5471;0.35;12.9191;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/12/2021;15/05/2022;0.125;0.22;0.1005;0.4197;0.195;-0.366;5.567;0.35;12.7568;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/12/2021;15/06/2022;0.3;0.269;0.35;0.3204;0.06;0.51;5.6;0.4;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/12/2021;15/07/2022;0.4106;0.3;0.53;0.19;-0.11;0.955;5.6108;0.3547;12.4432;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/12/2021;15/08/2022;0.28;0.1978;0.23;0.39;-0.08;0.59;5.6262;0.4;12.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/12/2021;15/03/2022;0.45;0.495;0.378;0.5259;0.7569;0.32;5.5266;0.4;13.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/12/2021;15/01/2023;0.4123;0.44;0.39;0.305;0.64;0.35;5.5524;0.4065;11.9;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/12/2021;15/02/2023;0.3928;0.41;0.81;0.3;0.3;0.35;5.5;0.38;12.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/12/2021;15/03/2023;0.3;0.305;0.27;0.3;0.4688;0.3;5.5;0.3122;12.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/12/2021;15/04/2023;0.3;0.3;0.2968;0.295;0.4;0.3587;5.5;0.34;12.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/12/2021;15/05/2023;0.25;0.2;0.123;0.2765;0.15;0.381;5.5;0.315;12.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/12/2021;15/08/2023;0.1577;0.19;0.1957;0.3;0.06;0.3;5.5;0.315;12.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/12/2021;15/07/2023;0.2477;0.2325;0.39;0.115;-0.0458;0.62;5.5;0.315;12.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/12/2021;15/09/2023;0.23;0.285;0.31;0.352;0.34;0.28;5.5;0.315;12.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/12/2021;15/10/2023;0.31;0.395;0.38;0.41;0.35;0.3;5.5;0.315;12.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/12/2021;15/11/2023;0.31;0.32;0.3495;0.25;0.43;0.3594;5.5;0.315;12.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/12/2021;15/12/2022;0.58;0.705;0.74;0.5;0.805;0.475;5.55;0.5;11.9437;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/12/2021;15/06/2023;0.2;0.24;0.295;0.21;0.1;0.325;5.5;0.5;11.9437;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/12/2021;15/12/2023;0.384;0.4383;0.4328;0.341;0.6774;0.296;5.5;0.5;11.9437;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/12/2021;15/11/2022;0.404;0.36;0.36;0.31;0.57;0.625;5.6;0.51;11.9586;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/12/2021;15/09/2022;0.36;0.36;0.4;0.44;0.17;0.45;5.65;0.56;12.1;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/12/2021;15/10/2022;0.43;0.4865;0.38;0.6;0.5;0.43;5.6084;0.57;12.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/12/2021;15/10/2021;0.43;0.4865;0.38;0.6;0.5;0.43;5.6084;0.57;12.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/12/2021;15/11/2021;0.43;0.4865;0.38;0.6;0.5;0.43;5.6084;0.57;12.55;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/12/2021;15/12/2021;0.72;0.86;0.8;0.975;0.87;0.377;5.6;0.6;12.525;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/12/2021;15/02/2022;0.7;0.885;1.29;0.5785;0.41;0.325;5.5157;0.4;12.7764;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/12/2021;15/01/2022;0.53;0.58;0.335;0.64;1.04;0.32;5.515;0.52;12.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/12/2021;15/04/2022;0.47;0.43;0.3751;0.43;0.63;0.585;5.5471;0.35;12.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/12/2021;15/05/2022;0.12;0.22;0.1005;0.4197;0.195;-0.355;5.567;0.325;12.7;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/12/2021;15/06/2022;0.3;0.285;0.37;0.31;0.25;0.53;5.6;0.4;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/12/2021;15/07/2022;0.4106;0.3;0.57;0.19;-0.09;0.955;5.6;0.3547;12.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/12/2021;15/08/2022;0.2803;0.1965;0.23;0.42;-0.05;0.59;5.61;0.4;12.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/12/2021;15/03/2022;0.45;0.495;0.378;0.52;0.71;0.319;5.5266;0.4;13.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/12/2021;15/01/2023;0.4088;0.44;0.39;0.305;0.64;0.35;5.5524;0.4065;11.9;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/12/2021;15/02/2023;0.4;0.41;0.81;0.3;0.3;0.35;5.5;0.38;12.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/12/2021;15/03/2023;0.3;0.305;0.27;0.3;0.4688;0.3;5.5;0.3122;12.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/12/2021;15/04/2023;0.3;0.3;0.2968;0.295;0.4;0.3587;5.5;0.34;12.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/12/2021;15/05/2023;0.25;0.2;0.123;0.2765;0.15;0.381;5.5;0.3;12.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/12/2021;15/08/2023;0.1577;0.19;0.1957;0.3;0.06;0.3;5.5;0.3;12.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/12/2021;15/07/2023;0.2321;0.2325;0.39;0.115;-0.0458;0.62;5.5;0.3;12.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/12/2021;15/09/2023;0.2212;0.285;0.31;0.352;0.34;0.28;5.5;0.3;12.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/12/2021;15/10/2023;0.31;0.395;0.38;0.41;0.35;0.3;5.5;0.3;12.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/12/2021;15/11/2023;0.31;0.32;0.3495;0.25;0.43;0.3594;5.5;0.3;12.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/12/2021;15/12/2023;0.3824;0.4383;0.4328;0.341;0.6774;0.296;5.5;0.3;12.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/12/2021;15/06/2023;0.2;0.24;0.295;0.21;0.1;0.325;5.5;0.3;12.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/12/2021;15/12/2022;0.58;0.69;0.74;0.51;0.805;0.48;5.55;0.5;11.9437;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/12/2021;15/11/2022;0.4;0.369;0.365;0.305;0.57;0.65;5.6;0.505;11.9586;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/12/2021;15/09/2022;0.359;0.38;0.4;0.46;0.11;0.44;5.65;0.5257;12.1;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/12/2021;15/10/2021;0.359;0.38;0.4;0.46;0.11;0.44;5.65;0.5257;12.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/12/2021;15/11/2021;0.359;0.38;0.4;0.46;0.11;0.44;5.65;0.5257;12.55;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/12/2021;15/12/2021;0.72;0.86;0.8;0.99;0.87;0.377;5.6;0.6;12.525;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/12/2021;15/01/2022;0.535;0.58;0.335;0.64;1.04;0.32;5.55;0.52;12.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/12/2021;15/02/2022;0.7;0.885;1.29;0.5785;0.41;0.34;5.5196;0.4;12.7764;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/12/2021;15/10/2022;0.425;0.5029;0.39;0.625;0.52;0.43;5.6084;0.57;12.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/12/2021;15/04/2022;0.47;0.43;0.3751;0.43;0.63;0.61;5.5471;0.35;12.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/12/2021;15/05/2022;0.11;0.22;0.1005;0.45;0.195;-0.36;5.567;0.33;12.7;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/12/2021;15/06/2022;0.3;0.29;0.375;0.335;0.155;0.54;5.6;0.4;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/12/2021;15/07/2022;0.4106;0.29;0.57;0.19;-0.11;0.955;5.6;0.3547;12.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/12/2021;15/08/2022;0.2803;0.2;0.23;0.425;-0.065;0.59;5.61;0.4;12.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/12/2021;15/03/2022;0.45;0.495;0.378;0.52;0.735;0.319;5.53;0.4;13.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
16/12/2021;15/01/2023;0.4095;0.44;0.39;0.305;0.64;0.35;5.5696;0.4065;11.9;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
16/12/2021;15/02/2023;0.4;0.41;0.81;0.3;0.3;0.35;5.5393;0.38;12.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
16/12/2021;15/03/2023;0.3;0.305;0.27;0.3;0.4688;0.3;5.515;0.3122;12.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
16/12/2021;15/04/2023;0.3;0.3;0.2968;0.295;0.4;0.3587;5.52;0.34;12.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
16/12/2021;15/05/2023;0.25;0.2;0.123;0.2765;0.15;0.381;5.5167;0.2853;12.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
16/12/2021;15/08/2023;0.1589;0.19;0.1957;0.3;0.06;0.3;5.5;0.2853;12.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
